language,wals,metric,algorithm,value,run_id
RIKBAKTSA,rik,del-verses,gzip,-0.8844536739396353,2
RIKBAKTSA,rik,del-verses,gzip,-0.8887491821466162,3
RIKBAKTSA,rik,del-verses,gzip,-0.8826444400193441,4
RIKBAKTSA,rik,del-verses,gzip,-0.8834011321935539,5
RIKBAKTSA,rik,del-verses,gzip,-0.886991152959918,6
RIKBAKTSA,rik,del-verses,gzip,-0.8872528660427275,7
RIKBAKTSA,rik,del-verses,gzip,-0.8851250248911899,8
RIKBAKTSA,rik,del-verses,gzip,-0.8870651153528859,9
SANUMÁ,snm,del-verses,gzip,-0.8866020143731131,0
SANUMÁ,snm,del-verses,gzip,-0.8853891159733911,1
SANUMÁ,snm,del-verses,gzip,-0.8879378055622346,2
SANUMÁ,snm,del-verses,gzip,-0.8875317250407416,3
SANUMÁ,snm,del-verses,gzip,-0.8854692634447383,4
SANUMÁ,snm,del-verses,gzip,-0.88414415858513,5
SANUMÁ,snm,del-verses,gzip,-0.8876599609948973,6
SANUMÁ,snm,del-verses,gzip,-0.879960460580802,7
SANUMÁ,snm,del-verses,gzip,-0.889385803211242,8
SANUMÁ,snm,del-verses,gzip,-0.8887285939461943,9
SATERÉ-MAWÉ,[mav],del-verses,gzip,-0.891254059246269,0
SATERÉ-MAWÉ,[mav],del-verses,gzip,-0.883472643874669,1
SATERÉ-MAWÉ,[mav],del-verses,gzip,-0.8855039193482294,2
SATERÉ-MAWÉ,[mav],del-verses,gzip,-0.8867068221774744,3
SATERÉ-MAWÉ,[mav],del-verses,gzip,-0.8857110125093082,4
SATERÉ-MAWÉ,[mav],del-verses,gzip,-0.8881917242047843,5
SATERÉ-MAWÉ,[mav],del-verses,gzip,-0.8869888213755392,6
SATERÉ-MAWÉ,[mav],del-verses,gzip,-0.8861296050689356,7
SATERÉ-MAWÉ,[mav],del-verses,gzip,-0.8862221360558006,8
SATERÉ-MAWÉ,[mav],del-verses,gzip,-0.8844243911681376,9
SIRIANO,sri,del-verses,gzip,-0.8837360344362991,0
SIRIANO,sri,del-verses,gzip,-0.8817046797161631,1
SIRIANO,sri,del-verses,gzip,-0.8875154597149194,2
SIRIANO,sri,del-verses,gzip,-0.8871078068969329,3
SIRIANO,sri,del-verses,gzip,-0.8878471094651457,4
SIRIANO,sri,del-verses,gzip,-0.8850902709163897,5
SIRIANO,sri,del-verses,gzip,-0.8875292784545121,6
SIRIANO,sri,del-verses,gzip,-0.8864306886568876,7
SIRIANO,sri,del-verses,gzip,-0.8891322522472725,8
SIRIANO,sri,del-verses,gzip,-0.8888351493460281,9
SPANISH,spa,del-verses,gzip,-0.8896874706845914,0
SPANISH,spa,del-verses,gzip,-0.8855382128605345,1
SPANISH,spa,del-verses,gzip,-0.8877968523369342,2
SPANISH,spa,del-verses,gzip,-0.8892617207513404,3
SPANISH,spa,del-verses,gzip,-0.8870680261800128,4
SPANISH,spa,del-verses,gzip,-0.8872845091969201,5
SPANISH,spa,del-verses,gzip,-0.8909575043837811,6
SPANISH,spa,del-verses,gzip,-0.8849537087148847,7
SPANISH,spa,del-verses,gzip,-0.8864546576321087,8
SPANISH,spa,del-verses,gzip,-0.888994725030488,9
TENHARIM,[pah],del-verses,gzip,-0.8881213019295188,0
TENHARIM,[pah],del-verses,gzip,-0.891992862136976,1
TENHARIM,[pah],del-verses,gzip,-0.8890448412242896,2
TENHARIM,[pah],del-verses,gzip,-0.8827731223976542,3
TENHARIM,[pah],del-verses,gzip,-0.8848184749600844,4
TENHARIM,[pah],del-verses,gzip,-0.8906466862157847,5
TENHARIM,[pah],del-verses,gzip,-0.8882987049578929,6
TENHARIM,[pah],del-verses,gzip,-0.8846358541955817,7
TENHARIM,[pah],del-verses,gzip,-0.8877143185114842,8
TENHARIM,[pah],del-verses,gzip,-0.8829505254260281,9
TERÊNA,trn,del-verses,gzip,-0.8878067983432034,0
TERÊNA,trn,del-verses,gzip,-0.8885770033889022,1
TERÊNA,trn,del-verses,gzip,-0.8865687650475245,2
TERÊNA,trn,del-verses,gzip,-0.8829915905019455,3
TERÊNA,trn,del-verses,gzip,-0.8826036353678157,4
TERÊNA,trn,del-verses,gzip,-0.8855931719896393,5
TERÊNA,trn,del-verses,gzip,-0.8894898389986193,6
TERÊNA,trn,del-verses,gzip,-0.8865459441572816,7
TERÊNA,trn,del-verses,gzip,-0.8890847681968074,8
TERÊNA,trn,del-verses,gzip,-0.8838644895537375,9
TICUNA,tic,del-verses,gzip,-0.8822997671999604,0
TICUNA,tic,del-verses,gzip,-0.8872281935707563,1
TICUNA,tic,del-verses,gzip,-0.8892651939174798,2
TICUNA,tic,del-verses,gzip,-0.8903239387785428,3
TICUNA,tic,del-verses,gzip,-0.888305512903066,4
TICUNA,tic,del-verses,gzip,-0.8843986824508395,5
TICUNA,tic,del-verses,gzip,-0.8844605973549953,6
TICUNA,tic,del-verses,gzip,-0.8902248749318936,7
TICUNA,tic,del-verses,gzip,-0.8862437465946803,8
TICUNA,tic,del-verses,gzip,-0.889277576898311,9
TUCANO,tuc,del-verses,gzip,-0.8865984901215399,0
TUCANO,tuc,del-verses,gzip,-0.8914038657171923,1
TUCANO,tuc,del-verses,gzip,-0.8876425550141885,2
TUCANO,tuc,del-verses,gzip,-0.885634737912941,3
TUCANO,tuc,del-verses,gzip,-0.8837273116667559,4
TUCANO,tuc,del-verses,gzip,-0.8890614124324034,5
TUCANO,tuc,del-verses,gzip,-0.8863107030036944,6
TUCANO,tuc,del-verses,gzip,-0.8837005407720726,7
TUCANO,tuc,del-verses,gzip,-0.8882582855919045,8
TUCANO,tuc,del-verses,gzip,-0.8875823205011512,9
TUYÚCA,tuy,del-verses,gzip,-0.8919056040356014,0
TUYÚCA,tuy,del-verses,gzip,-0.8855347461803844,1
TUYÚCA,tuy,del-verses,gzip,-0.8906879656741947,2
TUYÚCA,tuy,del-verses,gzip,-0.8918911083408227,3
TUYÚCA,tuy,del-verses,gzip,-0.8852085930478648,4
TUYÚCA,tuy,del-verses,gzip,-0.8928913112805497,5
TUYÚCA,tuy,del-verses,gzip,-0.8907894355376453,6
TUYÚCA,tuy,del-verses,gzip,-0.8842518771924739,7
TUYÚCA,tuy,del-verses,gzip,-0.8896515234975212,8
TUYÚCA,tuy,del-verses,gzip,-0.8866654103731192,9
WANANA,gno,del-verses,gzip,-0.8871082939023301,0
WANANA,gno,del-verses,gzip,-0.8859540602242146,1
WANANA,gno,del-verses,gzip,-0.8890150114147971,2
WANANA,gno,del-verses,gzip,-0.8842514061244532,3
WANANA,gno,del-verses,gzip,-0.8902011300011479,4
WANANA,gno,del-verses,gzip,-0.8843853227390411,5
WANANA,gno,del-verses,gzip,-0.8859476832425677,6
WANANA,gno,del-verses,gzip,-0.8846659099315112,7
WANANA,gno,del-verses,gzip,-0.8871529327738594,8
WANANA,gno,del-verses,gzip,-0.8834351524736311,9
WAPISHANA,wps,del-verses,gzip,-0.8894548972307089,0
WAPISHANA,wps,del-verses,gzip,-0.8849241093021974,1
WAPISHANA,wps,del-verses,gzip,-0.886173137325733,2
WAPISHANA,wps,del-verses,gzip,-0.8842506137993106,3
WAPISHANA,wps,del-verses,gzip,-0.8883405683077507,4
WAPISHANA,wps,del-verses,gzip,-0.8838893753023076,5
WAPISHANA,wps,del-verses,gzip,-0.8863078364263104,6
WAPISHANA,wps,del-verses,gzip,-0.8835220141189148,7
WAPISHANA,wps,del-verses,gzip,-0.8850343176572153,8
WAPISHANA,wps,del-verses,gzip,-0.8839995836573254,9
XAVANTE,xav,del-verses,gzip,-0.8873118322081979,0
XAVANTE,xav,del-verses,gzip,-0.8875787018275627,1
XAVANTE,xav,del-verses,gzip,-0.8876083540074922,2
XAVANTE,xav,del-verses,gzip,-0.8893973688632343,3
XAVANTE,xav,del-verses,gzip,-0.882018918090795,4
XAVANTE,xav,del-verses,gzip,-0.8827404544690777,5
XAVANTE,xav,del-verses,gzip,-0.8801557727852293,6
XAVANTE,xav,del-verses,gzip,-0.8857254405819734,7
XAVANTE,xav,del-verses,gzip,-0.8856562521621382,8
XAVANTE,xav,del-verses,gzip,-0.8854684550225851,9
YAMINÁWA,yam,del-verses,gzip,-0.8894730538167193,0
YAMINÁWA,yam,del-verses,gzip,-0.8897315152775939,1
YAMINÁWA,yam,del-verses,gzip,-0.8890885135944424,2
YAMINÁWA,yam,del-verses,gzip,-0.8832069393750276,3
YAMINÁWA,yam,del-verses,gzip,-0.8837553819871273,4
YAMINÁWA,yam,del-verses,gzip,-0.8905384193505683,5
YAMINÁWA,yam,del-verses,gzip,-0.8861887020821907,6
YAMINÁWA,yam,del-verses,gzip,-0.8894478380644388,7
YAMINÁWA,yam,del-verses,gzip,-0.8835284402166033,8
YAMINÁWA,yam,del-verses,gzip,-0.8845307663697511,9
YANOMAMI,[guu],del-verses,gzip,-0.8838979955253184,0
YANOMAMI,[guu],del-verses,gzip,-0.8886123921282133,1
YANOMAMI,[guu],del-verses,gzip,-0.884183370622346,2
YANOMAMI,[guu],del-verses,gzip,-0.8813924021734167,3
YANOMAMI,[guu],del-verses,gzip,-0.8869229715538103,4
YANOMAMI,[guu],del-verses,gzip,-0.8834356878681339,5
YANOMAMI,[guu],del-verses,gzip,-0.8774827633441395,6
YANOMAMI,[guu],del-verses,gzip,-0.8843317656728004,7
YANOMAMI,[guu],del-verses,gzip,-0.8812211771152002,8
YANOMAMI,[guu],del-verses,gzip,-0.8885096570932834,9
ANCIENT_GREEK,[grc],del-verses,bz2,-0.9008938303902333,0
ANCIENT_GREEK,[grc],del-verses,bz2,-0.898223239590146,1
ANCIENT_GREEK,[grc],del-verses,bz2,-0.9015914541094397,2
ANCIENT_GREEK,[grc],del-verses,bz2,-0.8957052539786353,3
ANCIENT_GREEK,[grc],del-verses,bz2,-0.8979616306954437,4
ANCIENT_GREEK,[grc],del-verses,bz2,-0.9028340963592763,5
ANCIENT_GREEK,[grc],del-verses,bz2,-0.901940265969043,6
ANCIENT_GREEK,[grc],del-verses,bz2,-0.9005886200130805,7
ANCIENT_GREEK,[grc],del-verses,bz2,-0.8980597340309571,8
ANCIENT_GREEK,[grc],del-verses,bz2,-0.8931763679965119,9
APALAÍ,apl,del-verses,bz2,-0.8820482636845203,0
APALAÍ,apl,del-verses,bz2,-0.8753063299266949,1
APALAÍ,apl,del-verses,bz2,-0.8816309058804644,2
APALAÍ,apl,del-verses,bz2,-0.87858098346621,3
APALAÍ,apl,del-verses,bz2,-0.8805286532184707,4
APALAÍ,apl,del-verses,bz2,-0.8754240462304029,5
APALAÍ,apl,del-verses,bz2,-0.879961474664241,6
APALAÍ,apl,del-verses,bz2,-0.8810316228797689,7
APALAÍ,apl,del-verses,bz2,-0.8799935791107069,8
APALAÍ,apl,del-verses,bz2,-0.8768901492856761,9
APINAYÉ,api,del-verses,bz2,-0.8956068253556779,0
APINAYÉ,api,del-verses,bz2,-0.8930297808749752,1
APINAYÉ,api,del-verses,bz2,-0.8937007273669925,2
APINAYÉ,api,del-verses,bz2,-0.8998002409307858,3
APINAYÉ,api,del-verses,bz2,-0.8923512099910033,4
APINAYÉ,api,del-verses,bz2,-0.8984278503789322,5
APINAYÉ,api,del-verses,bz2,-0.8970707086109883,6
APINAYÉ,api,del-verses,bz2,-0.8976806599673676,7
APINAYÉ,api,del-verses,bz2,-0.9015157291206026,8
APINAYÉ,api,del-verses,bz2,-0.9008600314124948,9
APURINÃ,apu,del-verses,bz2,-0.8792480883602379,0
APURINÃ,apu,del-verses,bz2,-0.8732795242141037,1
APURINÃ,apu,del-verses,bz2,-0.8843457943925234,2
APURINÃ,apu,del-verses,bz2,-0.8765293118096856,3
APURINÃ,apu,del-verses,bz2,-0.8781754460492778,4
APURINÃ,apu,del-verses,bz2,-0.8843882752761257,5
APURINÃ,apu,del-verses,bz2,-0.8773364485981309,6
APURINÃ,apu,del-verses,bz2,-0.8784940526762957,7
APURINÃ,apu,del-verses,bz2,-0.8778143585386576,8
APURINÃ,apu,del-verses,bz2,-0.8799384027187765,9
ASHENINKA,cax,del-verses,bz2,-0.8964135467343534,0
ASHENINKA,cax,del-verses,bz2,-0.8891395802486545,1
ASHENINKA,cax,del-verses,bz2,-0.8873063996803685,2
ASHENINKA,cax,del-verses,bz2,-0.896037509694705,3
ASHENINKA,cax,del-verses,bz2,-0.8969540999788479,4
ASHENINKA,cax,del-verses,bz2,-0.894263084913864,5
ASHENINKA,cax,del-verses,bz2,-0.8982584784601283,6
ASHENINKA,cax,del-verses,bz2,-0.8976709205856777,7
ASHENINKA,cax,del-verses,bz2,-0.8975181555383205,8
ASHENINKA,cax,del-verses,bz2,-0.894227831441397,9
BAKAIRI,bki,del-verses,bz2,-0.8803823623297184,0
BAKAIRI,bki,del-verses,bz2,-0.8744726557444936,1
BAKAIRI,bki,del-verses,bz2,-0.8759738074902296,2
BAKAIRI,bki,del-verses,bz2,-0.8819266506198722,3
BAKAIRI,bki,del-verses,bz2,-0.8825219349328364,4
BAKAIRI,bki,del-verses,bz2,-0.8797439414723366,5
BAKAIRI,bki,del-verses,bz2,-0.8816160675000647,6
BAKAIRI,bki,del-verses,bz2,-0.878009852386745,7
BAKAIRI,bki,del-verses,bz2,-0.8816074401911812,8
BAKAIRI,bki,del-verses,bz2,-0.8821423333419607,9
BORÔRO,brr,del-verses,bz2,-0.8787863754973261,0
BORÔRO,brr,del-verses,bz2,-0.8886187976862554,1
BORÔRO,brr,del-verses,bz2,-0.8833404438976475,2
BORÔRO,brr,del-verses,bz2,-0.8784391153796546,3
BORÔRO,brr,del-verses,bz2,-0.8827352191211343,4
BORÔRO,brr,del-verses,bz2,-0.8767921102501265,5
BORÔRO,brr,del-verses,bz2,-0.8844219111212533,6
BORÔRO,brr,del-verses,bz2,-0.8860093859448948,7
BORÔRO,brr,del-verses,bz2,-0.8772683526972189,8
BORÔRO,brr,del-verses,bz2,-0.8784887239678933,9
CANELA,cnl,del-verses,bz2,-0.882605459057072,0
CANELA,cnl,del-verses,bz2,-0.8884367245657568,1
CANELA,cnl,del-verses,bz2,-0.8856906534325889,2
CANELA,cnl,del-verses,bz2,-0.8842928039702234,3
CANELA,cnl,del-verses,bz2,-0.8846484698097601,4
CANELA,cnl,del-verses,bz2,-0.8835980148883374,5
CANELA,cnl,del-verses,bz2,-0.8862282878411911,6
CANELA,cnl,del-verses,bz2,-0.8824979321753516,7
CANELA,cnl,del-verses,bz2,-0.8816873449131514,8
CANELA,cnl,del-verses,bz2,-0.8897601323407776,9
CULINA,cul,del-verses,bz2,-0.8900474179703725,0
CULINA,cul,del-verses,bz2,-0.8995223591305551,1
CULINA,cul,del-verses,bz2,-0.8912761318011907,2
CULINA,cul,del-verses,bz2,-0.8937422123771286,3
CULINA,cul,del-verses,bz2,-0.8929634500899903,4
CULINA,cul,del-verses,bz2,-0.892539457289215,5
CULINA,cul,del-verses,bz2,-0.8880918593382251,6
CULINA,cul,del-verses,bz2,-0.8953430015229129,7
CULINA,cul,del-verses,bz2,-0.8897532188841202,8
CULINA,cul,del-verses,bz2,-0.8886456458535235,9
DESANO,des,del-verses,bz2,-0.88,0
DESANO,des,del-verses,bz2,-0.8813256915026165,1
DESANO,des,del-verses,bz2,-0.8785048592075754,2
DESANO,des,del-verses,bz2,-0.8814353351607276,3
DESANO,des,del-verses,bz2,-0.8824919013207077,4
DESANO,des,del-verses,bz2,-0.8767306254672315,5
DESANO,des,del-verses,bz2,-0.8804784450535759,6
DESANO,des,del-verses,bz2,-0.8832494393222028,7
DESANO,des,del-verses,bz2,-0.8782556690755046,8
DESANO,des,del-verses,bz2,-0.8799900323947172,9
ENGLISH,eng,del-verses,bz2,-0.8972891161859659,0
ENGLISH,eng,del-verses,bz2,-0.9016587533107935,1
ENGLISH,eng,del-verses,bz2,-0.900572446874733,2
ENGLISH,eng,del-verses,bz2,-0.8996570201027719,3
ENGLISH,eng,del-verses,bz2,-0.8946648927730108,4
ENGLISH,eng,del-verses,bz2,-0.894786949675939,5
ENGLISH,eng,del-verses,bz2,-0.8996204030318935,6
ENGLISH,eng,del-verses,bz2,-0.9010606744864456,7
ENGLISH,eng,del-verses,bz2,-0.8988148274725677,8
ENGLISH,eng,del-verses,bz2,-0.8985585079764186,9
FRENCH,fre,del-verses,bz2,-0.8929170592696436,0
FRENCH,fre,del-verses,bz2,-0.8976168041734655,1
FRENCH,fre,del-verses,bz2,-0.8914577252775032,2
FRENCH,fre,del-verses,bz2,-0.8913428170891458,3
FRENCH,fre,del-verses,bz2,-0.8919403396686048,4
FRENCH,fre,del-verses,bz2,-0.8929974950014938,5
FRENCH,fre,del-verses,bz2,-0.8942844667110978,6
FRENCH,fre,del-verses,bz2,-0.8913083446326385,7
FRENCH,fre,del-verses,bz2,-0.8926987337117643,8
FRENCH,fre,del-verses,bz2,-0.8970077907751707,9
GERMANY,ger,del-verses,bz2,-0.8920114613180515,0
GERMANY,ger,del-verses,bz2,-0.8940630372492837,1
GERMANY,ger,del-verses,bz2,-0.8956332378223496,2
GERMANY,ger,del-verses,bz2,-0.892240687679083,3
GERMANY,ger,del-verses,bz2,-0.8909914040114613,4
GERMANY,ger,del-verses,bz2,-0.8932263610315186,5
GERMANY,ger,del-verses,bz2,-0.8942234957020058,6
GERMANY,ger,del-verses,bz2,-0.8925042979942693,7
GERMANY,ger,del-verses,bz2,-0.8935931232091691,8
GERMANY,ger,del-verses,bz2,-0.8924355300859599,9
GUAJAJARA,gjj,del-verses,bz2,-0.8870207958331737,0
GUAJAJARA,gjj,del-verses,bz2,-0.8828175864578147,1
GUAJAJARA,gjj,del-verses,bz2,-0.8921718815824748,2
GUAJAJARA,gjj,del-verses,bz2,-0.8851346175941174,3
GUAJAJARA,gjj,del-verses,bz2,-0.8851154685764621,4
GUAJAJARA,gjj,del-verses,bz2,-0.8806345984450997,5
GUAJAJARA,gjj,del-verses,bz2,-0.8797824671594348,6
GUAJAJARA,gjj,del-verses,bz2,-0.8867718586036536,7
GUAJAJARA,gjj,del-verses,bz2,-0.8860729194592317,8
GUAJAJARA,gjj,del-verses,bz2,-0.8831526942667841,9
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,-0.8959574412736401,0
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,-0.8978694622928644,1
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,-0.8902343851616763,2
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,-0.8979995317499545,3
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,-0.9002107125204859,4
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,-0.8988709971124581,5
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,-0.8920293436695195,6
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,-0.8956322676309149,7
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,-0.8970240108217788,8
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,-0.8967898857990166,9
GUARANI_MBYA,[gun],del-verses,bz2,-0.9081222593101643,0
GUARANI_MBYA,[gun],del-verses,bz2,-0.8967995287649715,1
GUARANI_MBYA,[gun],del-verses,bz2,-0.8986844688788533,2
GUARANI_MBYA,[gun],del-verses,bz2,-0.900307611754696,3
GUARANI_MBYA,[gun],del-verses,bz2,-0.9016558675305976,4
GUARANI_MBYA,[gun],del-verses,bz2,-0.8998494665881275,5
GUARANI_MBYA,[gun],del-verses,bz2,-0.8968649780744813,6
GUARANI_MBYA,[gun],del-verses,bz2,-0.9034491786111657,7
GUARANI_MBYA,[gun],del-verses,bz2,-0.896040316774658,8
GUARANI_MBYA,[gun],del-verses,bz2,-0.8949800379605996,9
GUARANI_PARAGUAY,gua,del-verses,bz2,-0.8857269187781722,0
GUARANI_PARAGUAY,gua,del-verses,bz2,-0.8894238445571673,1
GUARANI_PARAGUAY,gua,del-verses,bz2,-0.8952332993527309,2
GUARANI_PARAGUAY,gua,del-verses,bz2,-0.8986477357864872,3
GUARANI_PARAGUAY,gua,del-verses,bz2,-0.8976651641508738,4
GUARANI_PARAGUAY,gua,del-verses,bz2,-0.8924943809184588,5
GUARANI_PARAGUAY,gua,del-verses,bz2,-0.8961790245520087,6
GUARANI_PARAGUAY,gua,del-verses,bz2,-0.8937717240447561,7
GUARANI_PARAGUAY,gua,del-verses,bz2,-0.8961298959702281,8
GUARANI_PARAGUAY,gua,del-verses,bz2,-0.8953315565162923,9
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,-0.8969286359530262,0
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,-0.8927087366111757,1
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,-0.8973544973544973,2
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,-0.8967479674796748,3
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,-0.8984126984126984,4
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,-0.8945154213446896,5
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,-0.894773519163763,6
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,-0.892850690411666,7
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,-0.8951348561104658,8
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,-0.8960898180410376,9
HIXKARYÁNA,hix,del-verses,bz2,-0.9004552130561307,0
HIXKARYÁNA,hix,del-verses,bz2,-0.8969521707003348,1
HIXKARYÁNA,hix,del-verses,bz2,-0.8995338399365074,2
HIXKARYÁNA,hix,del-verses,bz2,-0.899953475218712,3
HIXKARYÁNA,hix,del-verses,bz2,-0.8970433957616837,4
HIXKARYÁNA,hix,del-verses,bz2,-0.9030551273045732,5
HIXKARYÁNA,hix,del-verses,bz2,-0.8952736295715159,6
HIXKARYÁNA,hix,del-verses,bz2,-0.8970616407739535,7
HIXKARYÁNA,hix,del-verses,bz2,-0.8988952645070654,8
HIXKARYÁNA,hix,del-verses,bz2,-0.8972167233782464,9
JAMAMADI,jmm,del-verses,bz2,-0.8949623241910377,0
JAMAMADI,jmm,del-verses,bz2,-0.8916286694309369,1
JAMAMADI,jmm,del-verses,bz2,-0.8938878404253854,2
JAMAMADI,jmm,del-verses,bz2,-0.890926122353395,3
JAMAMADI,jmm,del-verses,bz2,-0.8972765969170581,4
JAMAMADI,jmm,del-verses,bz2,-0.8972352706183792,5
JAMAMADI,jmm,del-verses,bz2,-0.8937087597977766,6
JAMAMADI,jmm,del-verses,bz2,-0.8935985563346328,7
JAMAMADI,jmm,del-verses,bz2,-0.8901133718127092,8
JAMAMADI,jmm,del-verses,bz2,-0.8982959789511386,9
KAAPOR,urk,del-verses,bz2,-0.878789614903511,0
KAAPOR,urk,del-verses,bz2,-0.8853877223638603,1
KAAPOR,urk,del-verses,bz2,-0.8887201963199557,2
KAAPOR,urk,del-verses,bz2,-0.8852062982802906,3
KAAPOR,urk,del-verses,bz2,-0.8823894506669723,4
KAAPOR,urk,del-verses,bz2,-0.8873356441032398,5
KAAPOR,urk,del-verses,bz2,-0.884671574665559,6
KAAPOR,urk,del-verses,bz2,-0.8898851299091924,7
KAAPOR,urk,del-verses,bz2,-0.8857123759870903,8
KAAPOR,urk,del-verses,bz2,-0.8876984922703792,9
KADIWÉU,kdw,del-verses,bz2,-0.8852191857437658,0
KADIWÉU,kdw,del-verses,bz2,-0.8827602167749898,1
KADIWÉU,kdw,del-verses,bz2,-0.8836570172224258,2
KADIWÉU,kdw,del-verses,bz2,-0.886713853156159,3
KADIWÉU,kdw,del-verses,bz2,-0.8800698154326821,4
KADIWÉU,kdw,del-verses,bz2,-0.8795876646544908,5
KADIWÉU,kdw,del-verses,bz2,-0.8859809839733082,6
KADIWÉU,kdw,del-verses,bz2,-0.8866849241094675,7
KADIWÉU,kdw,del-verses,bz2,-0.8805616092264373,8
KADIWÉU,kdw,del-verses,bz2,-0.8802723187595225,9
KAIGANG,kng,del-verses,bz2,-0.8944319712617872,0
KAIGANG,kng,del-verses,bz2,-0.8924113156713067,1
KAIGANG,kng,del-verses,bz2,-0.890446789402784,2
KAIGANG,kng,del-verses,bz2,-0.8952963628199372,3
KAIGANG,kng,del-verses,bz2,-0.8964301751234846,4
KAIGANG,kng,del-verses,bz2,-0.8927031881454872,5
KAIGANG,kng,del-verses,bz2,-0.892175572519084,6
KAIGANG,kng,del-verses,bz2,-0.8981365065110013,7
KAIGANG,kng,del-verses,bz2,-0.895071845532106,8
KAIGANG,kng,del-verses,bz2,-0.8904243376740009,9
KAIWÁ,kaw,del-verses,bz2,-0.8855231026283658,0
KAIWÁ,kaw,del-verses,bz2,-0.8844627594627594,1
KAIWÁ,kaw,del-verses,bz2,-0.8840450485187328,2
KAIWÁ,kaw,del-verses,bz2,-0.8869449264186107,3
KAIWÁ,kaw,del-verses,bz2,-0.8868967290019921,4
KAIWÁ,kaw,del-verses,bz2,-0.8838602917550286,5
KAIWÁ,kaw,del-verses,bz2,-0.8831453634085213,6
KAIWÁ,kaw,del-verses,bz2,-0.8864147548358075,7
KAIWÁ,kaw,del-verses,bz2,-0.8833863504916136,8
KAIWÁ,kaw,del-verses,bz2,-0.8846234175181543,9
KARAJÁ,jva,del-verses,bz2,-0.8941836509026574,0
KARAJÁ,jva,del-verses,bz2,-0.8881193765786318,1
KARAJÁ,jva,del-verses,bz2,-0.8923678605100509,2
KARAJÁ,jva,del-verses,bz2,-0.8848020672075239,3
KARAJÁ,jva,del-verses,bz2,-0.8935201890284358,4
KARAJÁ,jva,del-verses,bz2,-0.8911689732636504,5
KARAJÁ,jva,del-verses,bz2,-0.8895859765111217,6
KARAJÁ,jva,del-verses,bz2,-0.8914599653137476,7
KARAJÁ,jva,del-verses,bz2,-0.8896092558751295,8
KARAJÁ,jva,del-verses,bz2,-0.8934154318904007,9
KASHINAWA,csh,del-verses,bz2,-0.8723499343593755,0
KASHINAWA,csh,del-verses,bz2,-0.8748638306192564,1
KASHINAWA,csh,del-verses,bz2,-0.8678994069066972,2
KASHINAWA,csh,del-verses,bz2,-0.872070612552722,3
KASHINAWA,csh,del-verses,bz2,-0.870096738452371,4
KASHINAWA,csh,del-verses,bz2,-0.8720799232796105,5
KASHINAWA,csh,del-verses,bz2,-0.8763535469214081,6
KASHINAWA,csh,del-verses,bz2,-0.8721637198216065,7
KASHINAWA,csh,del-verses,bz2,-0.8686721972384384,8
KASHINAWA,csh,del-verses,bz2,-0.8704039924396898,9
KAYABÍ,kyz,del-verses,bz2,-0.894146083541053,0
KAYABÍ,kyz,del-verses,bz2,-0.897333635470957,1
KAYABÍ,kyz,del-verses,bz2,-0.8903844701261424,2
KAYABÍ,kyz,del-verses,bz2,-0.8883828083692121,3
KAYABÍ,kyz,del-verses,bz2,-0.9020998564846288,4
KAYABÍ,kyz,del-verses,bz2,-0.8965707379711458,5
KAYABÍ,kyz,del-verses,bz2,-0.8928091245562354,6
KAYABÍ,kyz,del-verses,bz2,-0.8933454188382809,7
KAYABÍ,kyz,del-verses,bz2,-0.8947125915854672,8
KAYABÍ,kyz,del-verses,bz2,-0.900158622252436,9
KAYAPÓ,kyp,del-verses,bz2,-0.8823109680651602,0
KAYAPÓ,kyp,del-verses,bz2,-0.8875183130024215,1
KAYAPÓ,kyp,del-verses,bz2,-0.8860608636905349,2
KAYAPÓ,kyp,del-verses,bz2,-0.888269810303863,3
KAYAPÓ,kyp,del-verses,bz2,-0.8894691696334364,4
KAYAPÓ,kyp,del-verses,bz2,-0.8905850292628494,5
KAYAPÓ,kyp,del-verses,bz2,-0.8864252260185066,6
KAYAPÓ,kyp,del-verses,bz2,-0.8880724473762117,7
KAYAPÓ,kyp,del-verses,bz2,-0.8878978570940587,8
